"38" 43 0 "Eagle Point Islet" "Island" 113.728998 -28.445656 0.00086 1 1 1 57.287 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 18 3 20.8 446 0 0.18286 NA NA 0 "AM_Nfix"
"39" 44 0 "Dick Island" "Island" 113.767732 -28.49663 0.032897 1 1 1 57.457 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 17 4 20.8 439.5 0 0.18286 NA NA 1 "AM_Nfix"
"40" 45 0 "Dakin Island" "Island" 113.809106 -28.475898 0.007761 1 1 1 52.866 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 12 2 20.8 438 0 NA NA NA 0 "AM_Nfix"
"41" 46 0 "Beacon Island" "Island" 113.785944 -28.475364 0.027167 1 1 1 54.661 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 15 15 20.8 438 0 0.18286 NA NA 0 "AM_Nfix"
"42" 47 0 "Barge Rock" "Island" 113.722049 -28.450629 0.001337 1 1 1 58.149 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 11 7 20.8 438 0 0.18286 NA NA 0 "AM_Nfix"
"43" 48 0 "Alcatraz Island" "Island" 113.723447 -28.46105 0.000652 1 1 1 58.804 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 9 7 NA NA 0 0.18286 NA NA 0 "AM_Nfix"
"44" 49 0 "Akerstorm Island" "Island" 113.699376 -28.474552 0.013202 1 1 1 61.508 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 21 5 20.8 450 0 0.18286 NA NA 5 "AM_Nfix"
"45" 50 0 "Wooded Island" "Island" 113.806094 -28.750768 0.203426 1 1 1 72.476 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 14 11 20.7 454 0 0.18286 NA NA 1 "AM_Nfix"
"46" 51 0 "White Island" "Island" 113.877352 -28.670937 0.066293 1 1 1 62.291 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 20 8 20.7 453 0 0.18286 NA NA 0 "AM_Nfix"
"47" 52 0 "White Bank" "Island" 113.780208 -28.700808 0.004756 1 1 1 72.285 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 3 1 20.7 450 0 NA NA NA 0 "AM_Nfix"
"48" 53 0 "Tapani Island" "Island" 113.85617 -28.674144 0.007464 1 1 1 64.371 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 6 1 20.7 452 0 0.18286 NA NA 0 "AM_Nfix"
"49" 54 0 "Suomi Island" "Island" 113.838666 -28.713455 0.213754 1 1 1 67.22 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 13 5 20.7 453 0 0.18286 NA 14 1 "AM_Nfix"
"50" 55 0 "Stokes Island" "Island" 113.852647 -28.673719 0.04267 1 1 1 64.453 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 6 0 20.7 452.5 0 0.18286 NA NA 0 "AM_Nfix"
"51" 56 0 "Shearwater Islet" "Island" 113.824653 -28.738142 0.00188 1 1 1 70.641 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 3 0 20.7 453 0 NA NA NA 0 "AM_Nfix"
"52" 57 0 "Shearwater Island" "Island" 113.82658 -28.731746 0.003831 1 1 1 70.097 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 3 0 NA NA 0 NA NA NA 0 "AM_Nfix"
"53" 58 0 "Serventy Island" "Island" 113.833422 -28.682709 0.136741 1 1 1 66.593 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 17 13 20.7 452 0 0.18286 NA NA 1 "AM_Nfix"
"54" 59 0 "Sandy Island, Easter Group" "Island" 113.787127 -28.774012 0.024673 1 1 1 75.759 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 5 1 20.7 453 0 NA NA NA 0 "AM_Nfix"
"55" 60 0 "Roma Island" "Island" 113.787183 -28.732225 0.004388 1 1 1 73.414 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 9 10 20.7 453 0 0.18286 NA NA 0 "AM_Nfix"
"56" 61 0 "Rat Island" "Island" 113.784625 -28.714288 0.652188 1 1 1 72.248 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 37 33 20.7 452.33333 0 0.18286 NA NA 2 "AM_Nfix"
"57" 62 0 "Nitraria Island" "Island" 113.857724 -28.674101 0.000507 1 1 1 64.267 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 5 3 20.7 452 0 0.18286 NA NA 0 "AM_Nfix"
"58" 63 0 "Morley Island" "Island" 113.814294 -28.74534 0.124189 1 1 1 71.515 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 17 10 20.7 454 0 0.18286 NA NA 1 "AM_Nfix"
"59" 64 0 "Little Stokes Island" "Island" 113.854799 -28.671236 0.002219 1 1 1 64.318 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 2 0 20.7 452 0 0.18286 NA NA 0 "AM_Nfix"
"60" 65 0 "Little Roma Island" "Island" 113.782773 -28.7351 0.000718 1 1 1 73.972 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 1 2 20.7 453 0 NA NA NA 0 "AM_Nfix"
"61" 66 0 "Little Rat Island" "Island" 113.78717 -28.727121 0.078657 1 1 1 72.99 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 21 22 20.7 453 0 0.18286 NA NA 0 "AM_Nfix"
"62" 67 0 "Little North Island" "Island" 113.884157 -28.630024 0.041068 1 1 1 59.538 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 14 3 20.8 450.5 0 0.18286 NA NA 0 "AM_Nfix"
"63" 68 0 "Leo Islet 2" "Island" 113.872711 -28.685602 0.0012 1 1 1 63.604 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 2 0 NA NA 0 0.18286 NA NA 0 "AM_Nfix"
"64" 69 0 "Leo Islet 1" "Island" 113.861929 -28.687737 0.000243 1 1 1 64.652 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 3 0 20.7 453 0 0.18286 NA 14 0 "AM_Nfix"
"65" 70 0 "Leo Island" "Island" 113.862787 -28.688815 0.248111 1 0.468270999386879 2 63.911 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 19 10 20.7 453 0 0.18286 NA 14 1 "AM_Nfix"
"66" 71 0 "Landscope Island" "Island" 113.858398 -28.672869 0.00126 1 1 1 64.129 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 4 3 20.7 453 0 0.18286 NA NA 0 "AM_Nfix"
"67" 72 0 "Keru Island" "Island" 113.834686 -28.725034 0.042731 1 1 1 68.829 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 18 5 20.7 453 0 0.18286 NA NA 1 "AM_Nfix"
"68" 73 0 "Joe Smith Island" "Island" 113.85936 -28.68083 0.002215 1 1 1 64.47 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 6 1 NA NA 0 NA NA NA 0 "AM_Nfix"
"69" 74 0 "Helms Islet 2" "Island" 113.859382 -28.671245 0.003599 1 1 1 63.93 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 1 0 20.7 453 0 NA NA NA 0 "AM_Nfix"
"70" 75 0 "Helms Island" "Island" 113.852452 -28.673772 0.013514 1 1 1 64.5 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 57 54 20.7 453 0 NA NA NA 0 "AM_Nfix"
"71" 76 0 "Gilbert Island" "Island" 113.828145 -28.667456 0.023024 1 1 1 66.389 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 11 5 20.7 452 0 0.18286 NA NA 1 "AM_Nfix"
"72" 77 0 "Gibson Island" "Island" 113.829319 -28.686882 0.004805 0.529032258064516 0.490644490644491 3 67.299 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 4 0 20.7 452 0 0.18286 NA NA 0 "AM_Nfix"
"73" 78 0 "Dry Island" "Island" 113.780547 -28.738754 0.012935 1 1 1 74.287 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 4 1 20.7 453 0 NA NA NA 0 "AM_Nfix"
"74" 79 0 "Crake Island" "Island" 113.817825 -28.741313 0.00549 1 1 1 71.378 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 7 3 20.7 453 0 0.18286 NA NA 0 "AM_Nfix"
"75" 80 0 "Campbell Island, Houtman" "Island" 113.836158 -28.694555 0.091435 1 1 1 67.076 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 22 11 20.7 453 0 NA NA NA 0 "AM_Nfix"
"76" 81 0 "Bynoe Island" "Island" 113.876871 -28.664075 0.034359 1 1 1 61.876 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 19 10 20.7 453 0 0.18286 NA NA 0 "AM_Nfix"
"77" 82 0 "Bushby Island" "Island" 113.787341 -28.723301 0.005008 1 1 1 72.905 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 8 10 20.7 453 0 0.18286 NA NA 0 "AM_Nfix"
"78" 83 0 "Alexander Island" "Island" 113.830993 -28.673311 0.125317 1 1 1 66.346 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 19 14 20.7 452 0 0.18286 NA NA 1 "AM_Nfix"
"79" 84 0 "Uncle Margie Island" "Island" 113.976698 -28.864678 0.013166 1 1 1 59.154 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 9 10 20.65 467 0 0.18286 NA NA 0 "AM_Nfix"
"80" 85 0 "Two Island" "Island" 113.879606 -28.90882 0.00354 1 1 1 69.463 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 4 1 20.6 465.5 0 NA NA NA 0 "AM_Nfix"
"81" 86 0 "Travia island" "Island" 113.988712 -28.863581 0.002242 1 1 1 58.153 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 7 0 20.7 467 0 NA NA NA 0 "AM_Nfix"
"82" 87 0 "Three Island" "Island" 113.872775 -28.906193 0.015738 1 1 1 70.02 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 9 5 20.6 464 0 NA NA NA 0 "AM_Nfix"
"83" 88 0 "The Coral Patch" "Island" 114.016504 -28.851317 0.006748 0.519116775340842 0.24581522241746 11 54.957 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 2 1 20.7 467.33333 0 NA NA NA 0 "AM_Nfix"
"84" 89 0 "Sweet Island" "Island" 113.873365 -28.91654 0.020759 1 1 1 70.231 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 6 3 20.6 466.5 0 NA NA NA 0 "AM_Nfix"
"85" 90 0 "Stick Island" "Island" 113.921737 -28.888966 0.024144 1 1 1 65.035 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 9 4 20.6 466 0 NA NA NA 0 "AM_Nfix"
"86" 91 0 "Square Island" "Island" 113.945988 -28.900721 0.008175 1 1 1 62.967 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 9 6 NA NA 0 NA NA NA 0 "AM_Nfix"
"87" 92 0 "Sid Liddon Island" "Island" 113.865397 -28.910627 0.008134 1 1 1 70.868 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 2 4 20.6 465 0 NA NA NA 0 "AM_Nfix"
"88" 93 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "AM_Nfix"
"89" 94 0 "Seven Islet" "Island" 113.856793 -28.904895 0.000445 1 1 1 71.637 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 2 1 20.6 464 0 NA NA NA 0 "AM_Nfix"
"90" 95 0 "Seven Island" "Island" 113.857638 -28.905698 0.004305 1 1 1 71.546 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 3 2 20.6 464 0 NA NA NA 0 "AM_Nfix"
"91" 96 0 "Sandy Island, Pelsaert Group" "Island" 113.87794 -28.87208 0.001598 1 1 1 68.984 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 1 2 20.6 463 0 NA NA NA 0 "AM_Nfix"
"92" 97 0 "Rotondella Island" "Island" 113.997834 -28.871296 0.00093 1 1 1 57.426 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 8 3 NA NA 0 0.18286 NA NA 0 "AM_Nfix"
"93" 98 0 "Robertson Island" "Island" 114.005194 -28.881998 0.003875 1 1 1 56.924 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 2 1 NA NA 0 NA NA NA 0 "AM_Nfix"
"94" 99 0 "Post office Island" "Island" 113.977114 -28.864643 0.065748 1 1 1 59.197 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 15 7 20.7 467 0 0.18286 NA NA 0 "AM_Nfix"
"95" 100 0 "Pelsaert Island" "Island" 113.972258 -28.945626 1.777224 1 1 1 57.105 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 30 19 20.6 471.36842 0 0.18286 NA 14 1 "AM_Nfix"
"96" 101 0 "One Island" "Island" 113.883716 -28.908678 0.018597 1 1 1 68.963 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 3 2 20.6 465.5 0 NA NA NA 0 "AM_Nfix"
"97" 102 0 "Nook Island" "Island" 114.0013 -28.865141 0.002035 1 1 1 56.97 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 4 1 20.7 468 0 0.18286 NA NA 0 "AM_Nfix"
"98" 103 0 "Newman Island" "Island" 113.996967 -28.863192 0.059489 1 1 1 56.951 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 14 6 20.7 468 0 0.18286 NA NA 0 "AM_Nfix"
"99" 104 0 "Murray Island" "Island" 113.898108 -28.897241 0.042356 1 1 1 67.358 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 8 3 20.6 465 0 0.18286 NA NA 0 "AM_Nfix"
"100" 105 0 "Middle Island" "Island" 113.912474 -28.908644 0.218639 1 1 1 66.205 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 29 7 20.6 467 0 0.18286 NA NA 0 "AM_Nfix"
"101" 106 0 "Little Jackson Island" "Island" 114.004155 -28.872314 0.010404 1 1 1 56.785 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 13 3 NA NA 0 0.18286 NA NA 0 "AM_Nfix"
"102" 107 0 "Lagoon Island" "Island" 113.996125 -28.871732 0.006251 1 1 1 57.533 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 9 2 NA NA 0 0.18286 NA NA 0 "AM_Nfix"
"103" 108 0 "Jon Jim Island" "Island" 113.961565 -28.986744 0.003587 1 1 1 64.164 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 7 1 20.6 475 0 0.18286 NA NA 0 "AM_Nfix"
"104" 109 0 "Jackson Island" "Island" 114.00158 -28.870545 0.01713 1 1 1 56.964 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 12 5 NA NA 0 0.18286 NA NA 0 "AM_Nfix"
"105" 110 0 "Iris Refuge Island" "Island" 114.004033 -28.879356 0.000854 1 1 1 56.998 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 3 0 NA NA 0 NA NA NA 0 "AM_Nfix"
"106" 111 0 "Hummock Island" "Island" 114.039772 -28.800761 0.037884 1 1 1 52.123 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 6 1 20.7 467 0 0.18286 NA NA 0 "AM_Nfix"
"107" 112 0 "Gun Islet" "Island" 113.86173 -28.890235 0.00044 1 1 1 70.875 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 4 1 20.6 464 0 0.18286 NA NA 0 "AM_Nfix"
"108" 113 0 "Gun Island" "Island" 113.859678 -28.886573 0.173426 1 1 1 70.795 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 12 12 20.6 463.66667 0 0.18286 NA NA 1 "AM_Nfix"
"109" 114 0 "Gregory Island" "Island" 114.006328 -28.897779 0.00759 1 1 1 57.128 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 3 0 20.6 470 0 0.18286 NA NA 0 "AM_Nfix"
"110" 115 0 "Gaze Islet 1" "Island" 113.990628 -28.863873 0.001617 1 1 1 57.973 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 3 0 20.7 467 0 NA NA NA 0 "AM_Nfix"
"111" 116 0 "Gaze Island" "Island" 113.991367 -28.863016 0.005641 1 1 1 57.836 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 5 0 20.7 467.5 0 0.18286 NA NA 0 "AM_Nfix"
"112" 117 0 "Foale Island" "Island" 114.00511 -28.878239 0.000654 1 1 1 56.871 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 1 1 NA NA 0 NA NA NA 0 "AM_Nfix"
"113" 118 0 "Eight Island" "Island" 113.861864 -28.898496 0.005852 1 1 1 70.997 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 5 7 20.6 464 0 NA NA NA 0 "AM_Nfix"
"114" 119 0 "Davis Island" "Island" 113.877853 -28.913683 0.020452 1 1 1 69.709 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 5 2 20.6 466 0 NA NA NA 0 "AM_Nfix"
"115" 120 0 "Coronation Island" "Island" 113.987405 -28.869767 0.028414 1 1 1 58.327 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 13 2 NA NA 0 0.18286 NA NA 0 "AM_Nfix"
